股票代码,股票名称,交易日期,开盘价,最高价,最低价,收盘价,前收盘价,成交量,成交额
sz000100,TCL集团,2017-11-01,4.35,4.36,4.19,4.21,4.34,235552139.0,1003542937.0
sz000100,TCL集团,2017-11-02,4.2,4.29,4.13,4.22,4.21,203817510.0,859411983.0
sz000100,TCL集团,2017-11-03,4.21,4.35,4.2,4.28,4.22,221271296.0,947725523.0
sz000100,TCL集团,2017-11-06,4.27,4.71,4.25,4.68,4.28,546858144.0,2496769325.0
sz000100,TCL集团,2017-11-07,4.71,4.95,4.68,4.8,4.68,618498808.0,2979201599.0
sz000100,TCL集团,2017-11-08,4.83,4.91,4.73,4.75,4.8,432903027.0,2086710475.0
sz000100,TCL集团,2017-11-09,4.73,5.13,4.72,5.01,4.75,449271073.0,2193170788.0
sz000100,TCL集团,2017-11-10,4.99,5.14,4.96,4.98,5.01,450889491.0,2273814440.0
sz000100,TCL集团,2017-11-13,5.0,5.08,4.92,4.96,4.98,319084174.0,1591131506.0
sz000100,TCL集团,2017-11-14,4.92,4.96,4.75,4.82,4.96,344955185.0,1664117494.0
sz000100,TCL集团,2017-11-15,4.81,4.91,4.79,4.83,4.82,219020708.0,1062197174.0
sz000100,TCL集团,2017-11-16,4.81,4.9,4.66,4.86,4.83,259708437.0,1243456745.0
sz000100,TCL集团,2017-11-17,4.84,4.96,4.65,4.68,4.86,267882687.0,1285408547.0
sz000100,TCL集团,2017-11-20,4.61,4.72,4.46,4.71,4.68,266335722.0,1223602542.0
sz000100,TCL集团,2017-11-21,4.67,4.85,4.65,4.84,4.71,374672422.0,1780811064.0
sz000100,TCL集团,2017-11-22,4.78,4.84,4.65,4.72,4.84,289742770.0,1375886167.0
sz000100,TCL集团,2017-11-23,4.61,4.63,4.26,4.31,4.72,369648447.0,1654282737.0
sz000100,TCL集团,2017-11-24,4.28,4.36,4.18,4.2,4.31,216728275.0,923029333.0
sz000100,TCL集团,2017-11-27,4.16,4.2,4.07,4.14,4.2,176052876.0,728327220.0
sz000100,TCL集团,2017-11-28,4.15,4.24,4.15,4.23,4.14,137686421.0,578564764.0
sz000100,TCL集团,2017-11-29,4.23,4.24,4.12,4.2,4.23,125960571.0,525980619.0
sz000100,TCL集团,2017-11-30,4.18,4.28,4.14,4.18,4.2,105691161.0,444363155.0
sz000100,TCL集团,2017-12-01,4.18,4.22,4.13,4.15,4.18,89832898.0,374583941.0
sz000100,TCL集团,2017-12-04,4.15,4.27,4.13,4.2,4.15,149860243.0,629993659.0
sz000100,TCL集团,2017-12-05,4.16,4.24,4.05,4.08,4.2,154337044.0,639516623.0
sz000100,TCL集团,2017-12-06,4.06,4.14,4.0,4.14,4.08,146712744.0,597129452.0
sz000100,TCL集团,2017-12-07,4.12,4.12,4.04,4.04,4.14,87302929.0,356081271.0
sz000100,TCL集团,2017-12-08,4.05,4.14,4.02,4.1,4.04,130266523.0,531779255.0
sz000100,TCL集团,2017-12-11,4.1,4.21,4.08,4.18,4.1,139353381.0,577986291.0
sz000100,TCL集团,2017-12-12,4.17,4.19,4.07,4.08,4.18,99057607.0,408724738.0
sz000100,TCL集团,2017-12-13,4.08,4.13,4.03,4.12,4.08,77423032.0,317494524.0
sz000100,TCL集团,2017-12-14,4.1,4.14,4.05,4.07,4.12,111984964.0,456021505.0
sz000100,TCL集团,2017-12-15,4.07,4.08,3.94,3.96,4.07,129612629.0,517476476.0
sz000100,TCL集团,2017-12-18,3.95,3.98,3.93,3.94,3.96,56847975.0,224550657.0
sz000100,TCL集团,2017-12-19,3.95,4.06,3.95,4.05,3.94,101551991.0,407414363.0
sz000100,TCL集团,2017-12-20,4.04,4.06,3.97,4.0,4.05,60829817.0,243676735.0
sz000100,TCL集团,2017-12-21,4.0,4.09,3.94,4.07,4.0,111435199.0,449646045.0
sz000100,TCL集团,2017-12-22,4.07,4.09,4.02,4.03,4.07,76944129.0,311649116.0
sz000100,TCL集团,2017-12-25,4.04,4.05,3.83,3.86,4.03,161129075.0,631888344.0
sz000100,TCL集团,2017-12-26,3.87,3.88,3.8,3.87,3.86,87323918.0,335282993.0
sz000100,TCL集团,2017-12-27,3.87,3.9,3.83,3.84,3.87,79675292.0,308198413.0
sz000100,TCL集团,2017-12-28,3.83,3.88,3.81,3.83,3.84,75985438.0,292067569.0
sz000100,TCL集团,2017-12-29,3.84,3.91,3.83,3.9,3.83,100382139.0,388626196.0
